479491249	20141027	201410	2014	2014.8137	CHN	CHINA	CHN								KOR	SEOUL	KOR								0	010	010	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491250	20141027	201410	2014	2014.8137	CHN	CHINA	CHN								KOR	SEOUL	KOR								0	010	010	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491251	20141027	201410	2014	2014.8137	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	015	015	01	1	0.0	2	1	2	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491252	20141027	201410	2014	2014.8137	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	015	015	01	1	0.0	2	1	2	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	China	CH	CH		35	105	CH	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491253	20141027	201410	2014	2014.8137	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								0	057	057	05	1	8.0	4	1	4	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491254	20141027	201410	2014	2014.8137	COP	PRISON						COP			CAN	CANADA	CAN								0	075	075	07	2	7.0	1	1	1	-6.62650602409638	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20151027220000	http://www.abajournal.com/news/article/black_u.s._citizen_seeking_refugee_status_in_canada
479491255	20141027	201410	2014	2014.8137	COP	PRISON						COP			CAN	CANADA	CAN								0	075	075	07	2	7.0	7	1	7	-6.62650602409638	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20151027220000	http://www.abajournal.com/news/article/black_u.s._citizen_seeking_refugee_status_in_canada
479491256	20141027	201410	2014	2014.8137	CVL	POPULATION						CVL													1	120	120	12	3	-4.0	10	1	10	-3.99201596806387	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20151027220000	http://www.examiner.com/article/study-half-of-all-african-lions-will-die-out-twenty-years
479491257	20141027	201410	2014	2014.8137	EDU	STUDENT						EDU													1	020	020	02	1	3.0	3	1	3	2.51396648044693	1	Canada	CA	CA		60	-95	CA	0								1	Canada	CA	CA		60	-95	CA	20151027220000	http://www.mykawartha.com/news-story/6048061-fleming-students-given-ultimate-hands-on-experience-with-100-000-worth-of-software-equipment-fro/
479491258	20141027	201410	2014	2014.8137	IGOEUREEC	THE EU	EUR	EEC				IGO													0	0331	033	03	1	5.2	10	1	10	-0.84121976866457	1	Tanzania	TZ	TZ		-6	35	TZ	0								1	Tanzania	TZ	TZ		-6	35	TZ	20151027220000	https://canwefeedtheworld.wordpress.com/2015/10/23/climate-change-nutrition-and-food-security-how-to-keep-the-ship-afloat-cfs-2015/
479491259	20141027	201410	2014	2014.8137	ISR	ISRAEL	ISR																		1	128	128	12	3	-5.0	1	1	1	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	0								5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491260	20141027	201410	2014	2014.8137	ISR	ISRAEL	ISR																		1	173	173	17	4	-5.0	2	1	2	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	0								5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491261	20141027	201410	2014	2014.8137	ISRGOVBUS	BINYAMIN BEN ELIEZER	ISR					GOV	BUS												1	128	128	12	3	-5.0	3	1	3	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	0								5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491262	20141027	201410	2014	2014.8137	ISRGOVBUS	BINYAMIN BEN ELIEZER	ISR					GOV	BUS												1	173	173	17	4	-5.0	6	1	6	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	0								5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491263	20141027	201410	2014	2014.8137	ISRGOVBUS	BINYAMIN BEN ELIEZER	ISR					GOV	BUS		ISR	ISRAEL	ISR								1	128	128	12	3	-5.0	1	1	1	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491264	20141027	201410	2014	2014.8137	ISRGOVBUS	BINYAMIN BEN ELIEZER	ISR					GOV	BUS		ISR	ISRAEL	ISR								1	173	173	17	4	-5.0	2	1	2	-6.72043010752688	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	5	Tel Aviv District, Tel Aviv, Israel	IS	IS05	18316	32.0833	34.8	-781546	20151027220000	http://www.timesofisrael.com/ex-defense-minister-ben-eliezer-to-be-indicted-for-graft/
479491265	20141027	201410	2014	2014.8137	ITA	ITALY	ITA																		1	042	042	04	1	1.9	8	1	8	4.84581497797357	4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	0								4	Assisi, Umbria, Italy	IT	IT18	18411	43.0667	12.6167	-110824	20151027220000	http://newyorkcitypainter.blogspot.com/2015/10/assisi-italy-painting-in-piazza-de.html
479491266	20141027	201410	2014	2014.8137	JUD	LAWYER						JUD													1	090	090	09	2	-2.0	10	1	10	-5.3030303030303	3	Suffolk County, New York, United States	US	USNY	NY103	40.8668	-72.7995	974149	0								3	Suffolk County, New York, United States	US	USNY		40.8668	-72.7995	974149	20151027220000	http://www.sfgate.com/news/article/Suffolk-County-police-chief-to-resign-6594099.php
479491267	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			CHN	CHINA	CHN								0	015	015	01	1	0.0	2	1	2	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491268	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			CHN	CHINA	CHN								0	015	015	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491269	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SEOUL	KOR								0	010	010	01	1	0.0	3	1	3	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491270	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SOUTH KOREA	KOR								0	015	015	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491271	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SOUTH KOREA	KOR								0	015	015	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	China	CH	CH		35	105	CH	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491272	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SOUTH KOREA	KOR								0	015	015	01	1	0.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491273	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SOUTH KOREA	KOR								0	057	057	05	1	8.0	2	1	2	1.82648401826484	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491274	20141027	201410	2014	2014.8137	JUD	COUNSELLOR						JUD			KOR	SOUTH KOREA	KOR								0	057	057	05	1	8.0	1	1	1	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20151027220000	https://www.biv.com/article/2015/10/south-koreas-trade-strategy-woos-bc-businesses/
479491275	20141027	201410	2014	2014.8137	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	2	1	2	-4.85714285714286	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20151027220000	http://www.sheknows.com/entertainment/articles/1100627/nathan-griffith-takes-back-his-dog-from-jenelle-evans
479491276	20141027	201410	2014	2014.8137	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	6	1	6	-12.6315789473685	3	Beverly Hills, California, United States	US	USCA	CA037	34.0736	-118.4	1652672	0								2	California, United States	US	USCA		36.17	-119.746	CA	20151027220000	http://www.wdam.com/story/30365343/suge-knight-pleads-not-guilty-to-robbery
479491277	20141027	201410	2014	2014.8137	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-6.62650602409638	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20151027220000	http://www.abajournal.com/news/article/black_u.s._citizen_seeking_refugee_status_in_canada
479491278	20141027	201410	2014	2014.8137	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	1	1	1	-6.62650602409638	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20151027220000	http://www.abajournal.com/news/article/black_u.s._citizen_seeking_refugee_status_in_canada
479491279	20141027	201410	2014	2014.8137	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	1	1	1	-3.07125307125307	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Lake Erie, Ohio, United States	US	USOH		42.149	-81.2414	1075813	20151027220000	http://www.cleveland.com/top-5/2015/10/kasich_becoming_aggressive_mar.html
479491280	20150927	201509	2015	2015.7315	AFGINSTAL	TALIBAN	AFG	TAL				INS			USA	WASHINGTON	USA								1	046	046	04	1	7.0	8	1	8	-3.1413612565445	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20151027220000	http://strategicstudyindia.blogspot.com/2015/10/washingtons-frustrating-obsession-with.html
479491281	20150927	201509	2015	2015.7315	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	051	051	05	1	3.4	8	2	8	-0.831949058693245	3	University Baptist Church, Mississippi, United States	US	USMS	MS035	31.321	-89.337	683963	3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491282	20150927	201509	2015	2015.7315	EDU	UNIVERSITY						EDU			USA	MISSISSIPPI	USA								1	051	051	05	1	3.4	2	2	2	-0.831949058693245	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491283	20150927	201509	2015	2015.7315	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	110	110	11	3	-2.0	8	2	8	-0.831949058693245	3	University Baptist Church, Mississippi, United States	US	USMS	MS035	31.321	-89.337	683963	3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491284	20150927	201509	2015	2015.7315	EDU	UNIVERSITY						EDU			USA	MISSISSIPPI	USA								1	110	110	11	3	-2.0	2	2	2	-0.831949058693245	3	University Baptist Church, Mississippi, United States	US	USMS	MS035	31.321	-89.337	683963	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491285	20150927	201509	2015	2015.7315	IRN	IRAN	IRN								SAU	SAUDI ARABIA	SAU								1	112	112	11	3	-2.0	4	1	4	-3.04975922953451	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20151027220000	https://www.washingtonpost.com/world/national-security/iran-will-be-invited-to-attend-multinational-meeting-on-syria/2015/10/27/edb06700-7cd2-11e5-b575-d8dcfedb4ea1_story.html
479491286	20150927	201509	2015	2015.7315	SAU	SAUDI ARABIA	SAU								IRN	IRAN	IRN								1	112	112	11	3	-2.0	4	1	4	-3.04975922953451	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Mecca, Makkah, Saudi Arabia	SA	SA14	25312	21.4267	39.8261	-3096949	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20151027220000	https://www.washingtonpost.com/world/national-security/iran-will-be-invited-to-attend-multinational-meeting-on-syria/2015/10/27/edb06700-7cd2-11e5-b575-d8dcfedb4ea1_story.html
479491287	20150927	201509	2015	2015.7315	UAF	MILITIA						UAF													1	180	180	18	4	-9.0	10	1	10	-7.76255707762557	1	Afghanistan	AF	AF		33	65	AF	0								1	Afghanistan	AF	AF		33	65	AF	20151027220000	http://thehill.com/policy/defense/258270-pentagon-watchdog-to-research-afghan-sexual-abuse-claims
479491288	20150927	201509	2015	2015.7315	USA	INDIANAPOLIS	USA																		1	044	044	04	1	2.5	6	1	6	0.77279752704791	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20151027220000	http://www.truckinginfo.com/channel/fuel-smarts/article/story/2015/10/much-work-remains-to-get-to-final-version-of-ghg-phase-2-proposal.aspx
479491289	20150927	201509	2015	2015.7315	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	2	4	-0.831949058693245	3	University Baptist Church, Mississippi, United States	US	USMS	MS035	31.321	-89.337	683963	0								3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491290	20150927	201509	2015	2015.7315	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	4	2	4	-0.831949058693245	3	University Baptist Church, Mississippi, United States	US	USMS	MS035	31.321	-89.337	683963	0								3	University Baptist Church, Mississippi, United States	US	USMS		31.321	-89.337	683963	20151027220000	http://www.WLOX.com/story/30365721/hattiesburg-church-dismissed-from-baptist-association-for-affirming-homosexual-lifestyle
479491291	20150927	201509	2015	2015.7315	USA	WASHINGTON	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	040	040	04	1	1.0	8	1	8	-3.1413612565445	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20151027220000	http://strategicstudyindia.blogspot.com/2015/10/washingtons-frustrating-obsession-with.html
479491292	20150927	201509	2015	2015.7315	USA	WASHINGTON	USA								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	046	046	04	1	7.0	8	1	8	-3.1413612565445	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20151027220000	http://strategicstudyindia.blogspot.com/2015/10/washingtons-frustrating-obsession-with.html
479491293	20150927	201509	2015	2015.7315	USA	INDIANAPOLIS	USA								NMR	NORTH AMERICA	NMR								1	010	010	01	1	0.0	4	1	4	0.77279752704791	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20151027220000	http://www.truckinginfo.com/channel/fuel-smarts/article/story/2015/10/much-work-remains-to-get-to-final-version-of-ghg-phase-2-proposal.aspx
479491294	20150927	201509	2015	2015.7315	USA	INDIANAPOLIS	USA								NMR	NORTH AMERICA	NMR								1	044	044	04	1	2.5	4	1	4	0.77279752704791	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20151027220000	http://www.truckinginfo.com/channel/fuel-smarts/article/story/2015/10/much-work-remains-to-get-to-final-version-of-ghg-phase-2-proposal.aspx
479491295	20151020	201510	2015	2015.7945											EDU	STUDENT						EDU			1	141	141	14	3	-6.5	10	1	10	-0.67114093959732	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	1	Congo	CF	CF		-1	15	CF	20151027220000	http://www.polity.org.za/article/daily-podcast-october-27-2015-2015-10-27
479491296	20151020	201510	2015	2015.7945	AUT	VIENNA	AUT								SYR	SYRIA	SYR								1	040	040	04	1	1.0	1	1	1	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20151027220000	http://www.dawn.com/news/1215840
479491297	20151020	201510	2015	2015.7945	AUT	VIENNA	AUT								SYR	SYRIA	SYR								1	040	040	04	1	1.0	5	1	5	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20151027220000	http://www.dawn.com/news/1215840
479491298	20151020	201510	2015	2015.7945	AUT	VIENNA	AUT								SYR	SYRIA	SYR								1	046	046	04	1	7.0	1	1	1	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20151027220000	http://www.dawn.com/news/1215840
479491299	20151020	201510	2015	2015.7945	AUT	VIENNA	AUT								TUR	TURKEY	TUR								1	040	040	04	1	1.0	1	1	1	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20151027220000	http://www.dawn.com/news/1215840
479491300	20151020	201510	2015	2015.7945	AUT	AUSTRIA	AUT								TUR	TURKEY	TUR								1	040	040	04	1	1.0	2	1	2	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Saudi Arabia	SA	SA		25	45	SA	1	Turkey	TU	TU		39	35	TU	20151027220000	http://www.dawn.com/news/1215840
479491301	20151020	201510	2015	2015.7945	AUT	VIENNA	AUT								TUR	TURKEY	TUR								1	040	040	04	1	1.0	5	1	5	-5.33333333333334	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Turkey	TU	TU		39	35	TU	1	Turkey	TU	TU		39	35	TU	20151027220000	http://www.dawn.com/news/1215840
